4048FDD,NOX Systems AG
4048FD0,"BEIJING C&W ELECTRONICS(GROUP)CO.,LTD"
3873EA9,"Lightform, Inc."
EC9F0D6,"Shenzhen Compare Electronics Co., Ltd"
3873EA6,Live Sentinel
EC9F0D1,Simula Technology Inc.
EC9F0D8,"Zhejiang HEJU Communication Technology Co., Ltd"
34D0B8B,OROSOUND SAS
AC1DDF7,"Green IT Korea Co., Ltd."
AC1DDF5,"Shenzhen Ouzheng Electronic Tech Co,.Ltd"
AC1DDF4,Motec Pty Ltd
CC22379,E Ink Corp
CC2237A,shenzhen zonglian network technology limited
741AE01,Socionext Inc.
CC22378,Safilo S.p.A.
2C279E1,Electronique Bluewave Inc.
2C279EA,Exegy Inc
904E91B,"Shanghai JaWay Information Technology Co., Ltd."
B8D8120,Glamo Inc.
2C279E7,FOCAL-JMLab
189BA5D,legendsky tech 
189BA5A,SHENZHEN FIONEXX TECHNOLOGIES LTD.
189BA57,"Beijing Xinertel Technology Co., Ltd."
904E91C,Showtacle s.r.o.
189BA5E,"Taiwan Name Plate Co.,LTD"
189BA55,Starfire Industries LLC
CC1BE00,"Microtech System,Inc  "
189BA50,Dectris Ltd.
904E913,Teleepoch Ltd
34298FD,Keystone Electronic Solutions
28F537E,Performance Motion Devices
28F5379,Herbert Waldmann GmbH & Co. KG
28F5376,MyOmega Systems GmbH
78D8005,Björkviks Consulting AB
78D800B,Maddalena S.p.A.
78D8009,SightLine Applications
7CBACCB,Briowireless Inc.
7CBACC7,Virgin Orbit
7CBACCD,SIGMA-ELEKTRO GmbH
F88A3CA,Protos GmbH
4C65A85,TEL-Electronics Ltd
F88A3C8,"Cadmus Electronic Co.,Ltd."
F88A3C1,Carefree of Colorado
F88A3C5,KOKKIA INC
F88A3C6,Beijing Zhong Chuang Communication Technology Ltd.
F88A3C4,"GO-LINK TECHNOLOGY CO., LTD."
8C147DE,Electrical & Automation Larsen & Toubro Limited
4C65A84,Plus One Japan Limited
A0C5F24,AiCare Corp.
8C147DB,Bausch Datacom NV/SA
8C147DD,Shenzhen  Lanxus  technology Co. Ltd.
F023B9A,Annapurna labs
F023B93,BSP RUS Ltd.
F023B91,Ubiant
F023B9B,Q Core Medical Ltd
40ED98A,Integrated Design Ltd
8C147D0,Nio
04714BD,"Shenzhen BoClouds Technology Co.,Ltd."
04714B5,Bureau Electronique Appliquee
04714B3,Griesser Electronic AG
60D7E36,Ameli s.r.l.
08ED02E,Telstra Corporation Limited
98AAFC0,"Dalian Eastern Display Co., Ltd."
144FD7E,"Edan Instruments, Inc."
08ED02D,Origami Energy Ltd
98AAFC1,SURTEC
144FD7D,"Shanghai B&A Technology Co., Ltd"
144FD79,Emerson Network Power (India) Pvt. Ltd.
A411637,"SHENZHEN YIWANJIA INFORMATION TECHNOLOGY CO.,LTD"
144FD75,FLS FINLAND OY
A411635,"Carbon, Inc."
A41163D,"SHENZHEN ZHISHI TECHNOLOGY CO., LTD."
1CA0D30,OOO Tekhnotronika
A41163B,Moog Music Inc.
40F3858,Teleepoch Ltd
40F3850,SubPac
40F3852,Beijing Zongheng Electro-Mechanical Technology Development Co.
8CC8F4E,Evaporcool Solutions
40F385A,Creanord
40F385D,Digital Bros S.p.A.
40A36B6,Securiton AG
8CC8F42,Dark Horse Connect LLC
8CC8F4C,"Shenzhen KSTAR Science and Technology Co., Ltd"
50A4D0A,"Changsha SinoCare, Inc"
8CC8F48,Strongbyte Solutions Limited
50A4D0D,Axel Technology
50A4D0E,Sagetech Corporation
50A4D04,Raven Industries Inc.
40ED982,A-IOX INC.
3.40E+10,"Life Interface Co., Ltd."
3.40E+04,GoChip Inc.
500B910,"Igor, Inc."
40ED981,"GuangZhou FiiO Electronics Technology Co.,Ltd"
40ED98C,"BloomSky,Inc."
A4580F1,"Stone Lock Global, Inc."
A4580F8,AIR LIQUIDE MEDICAL SYSTEMS
A4580F9,Ksenia Security srl
500B914,Sinope technologies Inc
7CCBE22,1000eyes GmbH
7CCBE26,SY Electronics Limited
7CCBE2E,Aplex Technology Inc.
500B912,Annapurna labs
7CCBE29,"Hangzhou Haohaokaiche Technology Co.,Ltd."
7CCBE25,"DTECH Labs, Inc."
4865EE6,"shenzhen sunflower technologies CO., LIMITED"
244E7B7,"Nanjing Wanlida Technology Co., Ltd."
4865EE0,DefPower Ltd
4CE1739,"Shenzhen Evolution Dynamics Co., Ltd."
1CC0E1B,Exigent Sensors
1CC0E19,Ospicon Company Limited
1CC0E1D,NewLand (NZ) Communication Tech Limited
AC64DDA,Bluewave Global Manufacturing Limited
AC64DD8,PFDC ELANCYL
AC64DD2,"Shenzhen PuHua Technology Co., Ltd"
4CE1731,Nexoforge Inc.
AC64DD7,Wittmann Kunststoffgeräte GmbH
383A215,OOO NPP Uraltechnologiya
383A210,R3C Information(Shenzhen) Co.，Ltd.
383A211,HOBART GmbH
F81D78E,"GUANGDONG ENOK COMMUNICATION CO., LTD."
F81D787,"WUHAN GUIDE INFRARED CO.,LTD"
F81D78B,SigmaConnectivityAB
C0D3911,B9Creations
F0ACD7E,"Fiziico Co., Ltd."
F0ACD7B,"Zhejiang Makepower Electronics,Inc."
986D35C,my-PV GmbH
B0C5CA0,EM-Tech
2836385,CHARGELIB
2836386,Georg Neumann GmbH
8C192DD,Pyras Technology Inc.
8C192D6,smartHome Partner GmbH
1C87760,Dspread Technology (Beijing) Inc.
8C192D0,"Noritsu Precision Co., Ltd."
78CA83A,Eksagate Elektronik Mühendislik ve Bilgisayar San. Tic. A.Ş.
D0D94FA,"Shenzhen FDC Electuonic Co.,Ltd."
D0D94FC,ARROWAVE TECHNOLOGIES LIMITED
CCD31EC,NantEnergy
CCD31E4,PJG Systementwicklung GmbH
E0B6F5E,Advatek Lighting Pty Ltd
E0B6F52," Shanghai- British Information Technology Co., Ltd"
E0B6F55,"Shenzhen Civicom Technology Co.,Limited"
E0B6F59,Motiveprime Consumer Electronics Pvt Ltd
2C265FC,AATON DIGITAL
50FF993,Yongjing Shanghai Electronic Science and Technology 
50FF995,Garrison Technology
7C477CE,I-Convergence.com
986D355,PDAHL 
38FDFE8,Indra Navia AS
38FDFE9,OOO Group of Industrial Technologies
7C477C4,RLC Electronics Systems
7C477C9,"DaLian Cheering Tech Co.,Ltd"
5CF2867,Access IS
38B8EBC,Ajax Systems Inc
38B8EB9,NHS Sistemas de Energia
38FDFEB,Swedish Adrenaline AB
38FDFE0,"Edge I&D Co., Ltd."
38FDFEA,Management Service Corporation
38B8EB0,"Bumjin C&L Co., Ltd."
38B8EB4,UMLOGICS
38B8EBA,SECAD SA
78CA834,"Pinhole (Beijing) Technology Co., Ltd."
78CA833,Neofon GmbH
78CA832,APC
78CA836,Nomiku
1C8879E,Orion Labs inc
1C8879D,"Beijing Raycores Technology Co.,Ltd"
1C87748,"Surtec Industries, Inc"
1C8774A,Nebbiolo Technologies
1C88794,Ultraflux
1C87749,Wide World Trade HK ltd.
1C8776D,Qivivo
1C87743,Silora R&D
1C87741,SIGFOX
1C87769,Tokyo Drawing Ltd.
1C87768,"Guangzhou Video-Star Electronics Co.,Ltd."
1C87767,Corporate Systems Engineering 
1C87766,philandro Software GmbH
1C87790,Wurm GmbH & Co. KG Elektronische Systeme
1C87762,Ibeo Automotive Systems GmbH
1C87763,Unjo AB
40A36BD,"FAOD Co.,Ltd."
8439BE9,Guangdong SunMeng Information Technology Co. Ltd.
8439BE6,"Shenzhen IP3 Century Intelligent Technology Co., Ltd"
1C87793,Visual Land Inc.
70886BB,"Beijing Strongleader Science & Technology Co., Ltd."
70886BC,"MAX4G, Inc."
70886B0,Veracity UK Ltd
70886BA,"RHXTune Technology Co.,Ltd"
70886B4,"HORI CO., LTD."
40A36B2,TOPROOTTechnology Corp. Ltd.
800A801,"Dongguan I-Chime electrinics Co.,Ltd"
CC1BE0B,ART&CORE Inc
A03E6B6,"Wuhan Rui Ying Tong Network Technology Co., Ltd(China)"
A03E6B3,iLoda Solutions Limited
0055DA0,"Shinko Technos co.,ltd."
CC1BE07,Sichuan Dianjia network technology Co.Ltd.
CC1BE02,"i-Trinetech Co.,Ltd."
A03E6B7,SinoGrid Software Systems Inc.
1C21D13,"Microview Science and Technology Co.,Ltd"
1C21D14,Scientific-Production Enterprise Dynamics
C88ED1E,Aventics GmbH
C88ED10,AISWORLD PRIVATE LIMITED
B0C5CAC,XMetrics
B0C5CAE,Audio Elektronik İthalat İhracat San ve Tic A.Ş.
DC44279,Neusoft Corporation
DC44275,"Century Audio, Inc."
B0C5CA3,"abode systems, inc."
B0C5CAD,Private
78C2C0E,Huwomobility
B437D1B,"NSI Co., Ltd."
78C2C01,XRONOS-INC
74F8DBD,"Simon Electric (China) Co.,ltd"
78C2C09,SES
B437D1E,Union Tecnologica Noxium S.L.
B437D1D,ZXY Sport Tracking
885D903,CPAC Systems
885D900,"FOSHAN HUAGUO OPTICAL CO.,LTD"
885D90D,Hexaglobe
885D905,Shenzhen JingHanDa Electronics Co.Ltd
74F8DB8,Songam Syscom Co. LTD.
74F8DB6,"Shenzhen Melon Electronics Co.,Ltd"
549A11C,"Xi'an Hua Fan Technology Co.,Ltd."
64FB816,"XIMO Communication Technology Co., Ltd"
807B85E,Mersen
807B85D,Kaynes Technology India Pvt Ltd
549A116,"Orient Direct, Inc."
64FB810,SHANGHAI   SIMCOM   LIMITED
80E4DA5,CAVALRY STORAGE INC
80E4DA6,"BroadMedia Co., Ltd."
80E4DAD,"Dalian Roiland Technology Co.,Ltd"
1CCAE39,SHIN-YOSHA CORPORATION
1CCAE38,OxySec S.r.l.
1CCAE3E,Dabi Atlante S/A Industrias Medico Odontológicas
1CCAE33,"Shenzhen Smart Device Technology Co.,LTD"
1CCAE34,"Sunray Medical Apparatus Co.,Ltd."
90C6825,S.A.E.T. S.R.L.
2C6A6FE,EATON FHF Funke + Huster Fernsig GmbH
2CD1411,Ezee Systems Limited
90C682B,Lachmann & Rink GmbH
90C682C,Li Seng Technology Ltd.
2CD141B,Resus Industries
2C6A6F8,Milbank Manufacturing Co.
A0BB3EC,Ewig Industries Macao Commercial Offshore Ltd
2C6A6F2,"NanChang LangJie Technology Co.,Ltd"
9802D8C,AGV spa
9802D82,United Power Research Technology Corp.
A0BB3ED,Shenzhen Talent Technology company limited
2C6A6F5,SHEN ZHEN SIS SCIENCE & TECHNOLOGY LTD.
9802D85,EBI  Ltd.
28FD809,"JINLITONG INTERNATIONAL CO.,LTD"
28FD808,Jasco Products Company
28FD806,Vigil Monitoring
2C265FB,Rexgen Inc.
2C265FD,E Core Corporation
2C265F9,Brüel & Kjaer Vibro GmbH
28FD80B,Poket Hardware GmbH
28FD80A,Apollo Digital (Taiwan) Ltd.
28FD805,Xiaocong Network Limited
A0BB3E2,DirectOut GmbH
0CEFAF7,Syntrans AB
0CEFAFE,Infinisource Inc.
0CEFAFD,CJSC «Svyaz Engineering»
F802786,"Witium Co., Ltd"
F802788,"EMBUX Technology Co., Ltd."
A44F29C,Shenzhen Huadoo Bright Group Limitied
3C39E76,RO.VE.R. Laboratories S.p.A
3C39E7E,MARPOSS SPA
A44F297,Protean Payment
A44F298,"Innovations in Optics, Inc."
A44F299,Certi Networks Sdn Bhd
3C39E70,Hannstar Display Corp
100723A,TESSERA TECHNOLOGY INC.
1007239,Wireless input technology Inc.
1007234,Audio Engineering Ltd.
1007233,Tongfang computer co.Ltd.
D02212D,"SHENZHEN ZHONGXI SECURITY CO.,LTD"
E81863C,"Shenzhen Hipad Telecommunication Technology Co.,Ltd"
E81863D,"DIGITAL DYNAMICS, INC."
74E14AE,Diamond Kinetics
74E14AC,"Wuhan Shenghong Laser Projection Technology Co.,LTD"
E818635,WETEK ELECTRONICS LIMITED
B8D8127,Neuropace Inc.
74E14A0,Altenburger Electronic GmbH
74E14A1,Cerevo Inc.
E4956E2,"Shanghai Hoping Technology Co., Ltd."
E4956E6,"SHENZHEN JOYETECH ELECTRONICS CO., LTD."
74E14A6,Emerging Technology (Holdings) Ltd.
74E14A2,KLIMAT SOLEC Sp. z o.o.
58FCDBC,"Excenon Mobile Technology Co., Ltd."
58FCDB7,"Open Roads Consulting, Inc."
58FCDB8,Shanghai Qianjin Electronic Equipment Co. Ltd
58FCDB5,"Shenzhen Siecom Communication Technology Development Co.,Ltd."
58FCDB1,Certis Technology International
58FCDB3,Custom Biogenic Systems
BC66410,InSync Technology Ltd
BC66413,"Solectria Renewables, LLC"
BC66419,"Shenzhen General Measure Technology Co., Ltd"
BC66415,Scientific Games
B01F810,"Dalian GigaTec Electronics Co.,Ltd"
F40E11D,DXG Technology Corp.
B01F81E,Advanced & Wise Technology Corp.
B01F811,Uvax Concepts
B01F818,Technion Oy
B01F816,"COMOTA Co., Ltd."
F40E114,Dayang Technology Development Inc.
7C70BCC,Lukup Media
7C70BC9,dogtra
141FBA2,Deutsche Energieversorgung GmbH
7C70BCE,HOPERUN MMAX DIGITAL PTE. LTD.
7C70BC8,Mennekes Elektrotechnik GmbH & Co. KG
7C70BC5,"Canary Connect, Inc."
141FBA9,Black Moth Technologies
A43BFA8,Alpwise
A43BFAD,"JSC “Component-ASU�?""Severnyi proezd 1"
7C70BC2,Digital Lumens
BC34004,Dexcel Design Pvt Ltd
D07650E,Revox Inc.
D076506,Picobrew LLC
D076505,Annapurna Labs
7419F8D,"Ansjer Electronics Co., Ltd."
A43BFA4,Maxon Australia
401175A,BWT Tianjin Ltd.
4C4BF9D,"Shenzhen Haichuan Intelligent Information Technology Co., Ltd."
10DCB60,Private
54A493B,Advice
54A4939,Do Easy International Limited
54A493A,"Wonders Technology Co., Ltd."
54A4937,RED Hydrogen LLC
4C4BF96,"Shandong Linkotech Electronic Co., Ltd."
4C4BF93,"Power Active Co., Ltd"
4C4BF90,Multitek Elektronik Sanayi ve Ticaret A.S.
2085932,"Mid Continent Controls, Inc."
3.40E+05,Connected IO
2085939,Private
2415109,Topgolf Sweden AB
2415107,"SuZhou A-rack Information Technology Co.,Ltd"
2085938,AASSET SECURITY
2085935,Wave-In Communication
BC6641F,Private
980637A,Angora Networks
64FB81F,Private
78C2C0F,Private
141FBAF,Private
58FCDBF,Private
74F8DBF,Private
7C70BCF,Private
D07650F,Private
44D5F22,"Shenzhen Hebang Electronic Co., Ltd"
9806374,"Chengdu Shuwei Communication Technology Co.,Ltd"
D05F64C,"Nanjing Huamai Technology Co.,Ltd"
44D5F2B,"Valeo Interior Controls (Shenzhen) Co.,Ltd"
44D5F25,tiga.eleven GmbH
D05F64A,PartnerNET LTD
FCA47AE,Hefei Feier Smart Science&Technology Co. Ltd
FCA47A4,HOOC AG
2C16BD5,"Beijing Zhijian Link Technology Co., Ltd."
FCA47A5,Syfer
FCA47A2,"Ant Financial（Hang Zhou）Network Technology Co.,Ltd."
2C16BDE,Molex Incorporated 
D05F644,wallbe GmbH
D05F640,Decathlon SA
B4A2EB1," DCI International, LLC."
B4A2EB6,"ShenZhen Lark Acoustics Co., Ltd. "
2C16BDD,"Hangzhou Yanzhi Technology Co.,Ltd."
B4A2EBE,"Dongguan Finslink Communication Technology Co.,Ltd."
8C593CC,Dantherm Cooling Inc.
B4A2EB3,"Canaan Creative Co.,Ltd."
2C16BD6,"CLOUDWALK TECHNOLOGY CO.,LTD"
D0C8574,Imin Technology Pte Ltd
745BC51,"Beijing Inspiry Technology Co., Ltd. "
D0C857A,shenzhen cnsun
D0C8579,Shenzhen xiaosha  Intelligence  Technology Co. Ltd
D0C8576,"Innovative Industrial(HK)Co., Limited"
300A601,"Beijing Ruiteng Zhongtian TECH Ltd.,Co"
BC97402,Lattec I/S
A43BFAF,Private
D0C8572,FORGAMERS INC.
6095CE7,Cadmo Soluciones SAC
6095CED,GovComm
6095CE1,Ponoor Experiments Inc.
BC97400,"Alpha ESS Co., Ltd."
6095CEA,(UN)MANNED
6095CE9,"Jlztlink Industry(ShenZhen)Co.,Ltd."
6095CE3,Robot S.A.
BC9740D,Rollock Oy
BC3400F,Private
1C82590,"Shandong Luneng Intelligence Technology CO., Ltd"
1C82597,Jump Trading
1C82594,winsun AG
F81D788,TELEOFIS
1C8259D,"Applied Concepts, Inc."
848BCDB,"CHONGQING HUAYI KANGDAO TECHNOLOGY CO.,LTD."
848BCD9,NORALSY
1C8259C,Evondos Oy
1C82595,Fagus-GreCon Greten GmbH & Co. KG
1C82593,"C&A Marketing, INC."
B0FD0BB,"MartinLogan, Ltd."
B0FD0B6,DNESO TEN Ltd.
848BCD1,Shenzhen LTIME In-Vehicle Entertainment System Company Limited
B0FD0BC,Haltian Products Oy
807B85F,Private
E41E0A2,IDvaco Private Limited
E41E0A1,Connected Cars A/S
E41E0A9,B METERS S.R.L.
E41E0AB,"Safety Vision, LLC"
E41E0A4,XPR Group
E41E0A6,SFC Energy AG
C86314B,"Shenzhen Lihewei Electronics Co.,Ltd.Hunan Branch"
34E1D18,Hubitat Inc.
34E1D1B,"APG Cash Drawer, LLC"
34E1D1A,OrCam Technologies
C863142,"Tymphany Acoustic Technology (Huizhou) Co., Ltd."
FCD2B66,"Cirque Audio Technology Co.,Ltd"
FCD2B61,LINK (FAR-EAST) CORPORATION
FCD2B64,"SHEN ZHEN XIN HAO YUAN PRECISION TECHNOLOGY CO.,L TD"
FCD2B67,Teamly Digital
745BC5E,"Qingdao Wintec System Co., Ltd"
745BC52,"SIGLENT TECHNOLOGIES CO., LTD."
745BC56,Yekani Manufacturing PTY Ltd
745BC57,"SHENZHEN ATX TECHNOLOGY CO.,LTD "
E44CC79,Ottomate International Pvt. Ltd.
E44CC71,ACS-Solutions GmbH
E44CC7D,Telo Systems Limitd
E44CC7B,SmallHD
745BC55,SpringCard
745BC50,IRS Systementwicklung GmbH
1CA0D37,Private
28FD80F,Private
E05A9FC,"ShenZhen Mornsun Smartlinker Limited Co., LTD"
4CBC98D,"Elink Technology (Shenzhen) Co., Limited"
E05A9F8,"Fujian Newland Auto-ID Tech. Co.,Ltd."
4CBC980,Charge-Amps AB
38B19EE,ShenZhen ShuaiXian Electronic Equipment Co.Ltd
D8860B3,Auvidea GmbH
28F5378,1MORE
D8860BC," YUSAN INDUSTRIES LIMITED �?""UNIT 8-9"
D8860BB,Library Ideas
D8860BD,ComNav Technology Ltd.
38B19E5,Star Electronics GmbH & CoKG
38B19E2,HDANYWHERE
38B19EA,"Aeroespacial Guosheng Technology Co., Ltd"
D8860BE,"Shenzhen Yidong Technology Co.,Ltd"
D8860B8,VRINDA NANO TECHNOLOGIES PVT LTD
38B19E0,Triple Jump Medical
38B19E8,BoCo Inc.
38B19EC,Gesellschaft industrieller Technologien 
CCD39DB,"Q-Branch Labs, Inc."
CCD39D4,"Shenzhen Chenggu Technology Co., Ltd"
CCD39D6,Krontech
CCD39D9,Bejing Nexsec Inc.
CCD39D8,Obelisk Inc.
D425CC9,TAKUMI JAPAN LTD
9C69B4E,"NINGBO SHEN LINK COMMUNICATION TECHNOLOGY CO., LTD"
4C917A6,Openeye
4C917A3,Smart Access
9C69B40,"Suzhou Fitcan Technology Co.,LTD"
9C69B4C,"Guangdong Hanwei intergration Co.,Ltd"
9C69B46,Shenzhen jiahua zhongli technology co.LTD
6CDFFBD,"Nanjing Buruike Electronics Technology Co., Ltd."
4C917AC,Alibaba (Beijing) Software Service Inc.
4C917A5,mtekvision
7CBC84E,"Beijing Topnew Group Co., Ltd"
7CBC848,"Shenzhen Kuang-chi  Space Technology Co., Ltd."
6CDFFB4,Lineable Inc
98F9C7E,"NC-LINK Technology Co., Ltd."
7CBC84D,VANTAGE INTEGRATED SECURITY SOLUTIONS PVT LTD
7CBC843,Shanghai Yitu Technology Co. Ltd
0CFE5D6,"Antailiye Technology Co.,Ltd"
0CFE5D4,"Yantai Dongfang Wisdom Electic Co.,Ltd."
98F9C72,Pozyx NV
0CFE5D5,SELECTRIC Nachrichten-Systeme GmbH
0CFE5D7,Vermes Microdispensing GmbH
100723F,Private
6C5C3D9,IskraUralTEL
6C5C3D4,"HTI Co., LTD."
A83FA17,Plejd AB
A83FA1E,"Guangzhou Navigateworx Technologies Co., Limited"
A83FA1A,"Shanghai East China Computer Co., Ltd"
A03E6BF,Private
A83FA1C,"Laonz Co.,Ltd"
3C6A2C3,"figur8, Inc."
300A606,Realtime biometrics India pvt ltd
A4ED436,"Shanghai  Facom  Electronics Technology  Co, ltd."
300A602,"Advanced Electronic Designs, Inc."
A028333,"SHANGHAI XUNTAI INFORMATION TECHNOLOGY CO.,LTD."
A028331,Ordercube GmbH
A02833A,Medical Evolution Kft
A028338,HZHY TECHNOLOGY
A4ED435,"Beijing ICPC CO.,Ltd."
A4ED434,NETAS TELEKOMUNIKASYON A.S.
A4ED43A,"Guangzhou Maxfaith Communication Technology Co.,LTD."
8489ECD,Price Industries Limited
3009F9E,"ZhongLi HengFeng (Shenzhen) Technology co.,Ltd."
3009F9B,"Sichuan Nebula Networks Co.,LTD."
8489EC2,thousand star tech LTD.
9CF6DDE,Shanxi ZhuoZhi fei High Electronic Technology Co. Ltd.
B8D8122,"IPM Sales and service Co.,Ltd."
9CF6DD2,"Beijing Sifang Automation Co., Ltd."
9CF6DD5,b8ta Inc.
9CF6DD0,Annapurna labs
3009F9C,Honeywell
C083590,CHONGQING JIUYU SMART TECHNOLOGY CO.LTD.
04C3E66,"Shenzhen Shuotian Information Technology Co., LTD"
04C3E67,"Advanced Digital Technologies, s.r.o."
04C3E61," Guangdong New Pulse Electric Co., Ltd."
3C427EE,"Xiaoniu network technology (Shanghai) Co., Ltd."
04C3E62,SiS Technology
3C427E1,"Dongguan Taide Industrial Co.,Ltd."
D47C442,"YunDing Network Technology (Beijing) Co., Ltd"
D47C449,"Suzhou Wan Dian Zhang Network Technology Co., Ltd"
B44BD6A," Shenzhen Huabai Intelligent Technology Co., Ltd."
3C427E7,"GJS Co., Ltd."
3C427E9,TAITEX CORPORATION
B44BD6C,Impakt S.A.
A019B23,"Power Diagnostic Service Co., LTD."
CCD31ED,CUJO LLC
A019B2C,LDA Technologies
A019B20,Vast Production Services
74F8DBA,"Ballard Technology, Inc,"
2C48358,DPS Electronics
2C4835B,Shanghai Visteon Automotive Electronics System CO. Ltd.
8C1CDA4,"Anntec （Beijing�?Technology Co.,Ltd."
3C24F05,"CASKY eTech Co., Ltd."
0C73EB6,Green Fox Electro AS
8C1CDAA,"China Potevio Co., Ltd"
3C24F0D,Travis Holding B.V.
3C24F01,Abrites Ltd.
480BB25,Solaredge LTD.
480BB23,"shanghai Rinlink  Intelligent Technology Co., Ltd."
885FE8E,"Unicom Global, Inc."
301F9A8," FINE TRIUMPH TECHNOLOGY CORP.,LTD."
301F9A5,"Beijing Surestar Technology Co. Ltd,"
301F9A0,ILSAN ELECTRONICS
301F9A1,Dewesoft d.o.o.
F041C83,"SHENZHEN WISEWING INTERNET TECHNOLOGY CO.,LTD"
88A9A74,"Thomas & Darden, Inc"
F041C8B,Powervault Ltd
A4DA22C,EHO.LINK
88A9A7A,"Zhejiang Haoteng Electronic Technology Co.,Ltd."
DCE533E,Giant Power Technology Biomedical Corporation
DCE533D,Suzhou ATES electronic technology co.LTD
DCE533C,BRCK
DCE5334,"shenzhen bangying electronics co,.ltd"
DCE5339,Tiertime Corporation
DCE5330,FLYHT Aerospace
9C431EC,"SuZhou Jinruiyang Information Technology CO.,LTD"
9C431EB,JNL Technologies Inc
C4FFBC4,"iMageTech CO.,LTD."
C4FFBC3,"SHENZHEN KALIF ELECTRONICS CO.,LTD"
282C02C,"Epoch International Enterprises, Inc."
282C024,EFENTO T P SZYDŁOWSKI K ZARĘBA SPÓŁKA JAWNA
F8B5681,PT. Eyro Digital Teknologi
4048FD3,RL Controls LLC.
4048FD4,Dynamic Engineering
4048FDB,"Magenta Labs, Inc."
4048FD1,Fast Programming
4048FDE,SMART SENSOR DEVICES AB
3873EA2,"Eyesight(Shanghai)Communication Technology Co.,Ltd."
3873EA0,"L-3 Communications Mobile-Vision, Inc."
3873EA8,"Rock Electronic Co., Ltd."
EC9F0D5,"Paw-Taw-John Services, Inc."
EC9F0D0,"Hesai Photonics Technology Co., Ltd"
EC9F0DC,Sarcos Corp
EC9F0D9,FCI
EC9F0D7,Bei jing Lian Shan times Techonology Co.Ltd
34D0B85,eesy-innovation GmbH
34D0B88,Vtrek Group International Ltd.
34D0B82,Blustream Pty Ltd
AC1DDF3,CRDE
34D0B83,"Tascent, Inc."
741AE0A,SAIERCOM CORPORATION
741AE06,Blocks Wearables Inc.
741AE0D,Voltaware Services Limited
549A115,Elotech Industrieelektronik GmbH
CC22374,SHANGHAI CARGOA M.&E.EQUIPMENT CO.LTD
CC2237C,"Hebei ZHSF Technology Co.,Ltd."
CC22373,XConnect Professional Services
2C279E5,AudioNord Distribution A/S
189BA51,"ChengDu Vantron Technology, Ltd."
904E919,CUTTER Systems spol. s r.o.
904E915,mcf88 SRL
904E917,IBM
904E912,"North Pole Engineering, Inc."
50FF99E,Informa LLC
904E916,Nuwa Robotics (HK) Limited Taiwan Branch
904E910,Spirtech
34298F2,"Shenzhen Advance River System Technology Co., Ltd"
34008AD,"ChengDu HuiZhong Cloud Information Technology Co., Ltd."
28F5377,"Shenzhen Modern Cowboy Technology Co.,Ltd.     "
28F5373,PRIMETECH ENGINEERING CORP.
34008A9,Keruyun Technoligies(Beijing) Corporation Limited
34008A2,"RPE ""Monitor"""
34008AC,"Shenzhen Eternal Idea Tech Co.,Ltd"
34008A4,Fotonic i Norden AB
28F5371,Umojo
28F5375,Atomrock LLC
28F537D,Skyrockettoys LLC
28F5370,Valeo Siemens eAutomotive Norway
28F537B,LogiM GmbH Software und Entwicklung
78D800A,"Insignal Co., Ltd."
7CBACC4,Sun Asia Trade Co.
7CBACC1,"Changsha SUNYE Electric Co., Ltd."
78D8004,CS Instruments GmbH
AC64DDD,HMicro Inc
4C65A8A,"Suzhou Embedded Electronic Technology Co., Ltd."
F88A3C3,Shenzhen Shengyuan Tech Ltd.
4C65A83,Roost
F88A3C2,KLATU Networks Inc
A0C5F2E,Synapsys Solutions Ltd.
A0C5F21,KNS Group LLC (YADRO Company)
A0C5F22,Speedgoat GmbH
A0C5F27,Viettronimex JSC
04714B0,Neurio Technology Inc.
04714B9,"Lighthouse AI, Inc"
F023B99,Emu Technology
F023B95,Audeara Pty. Ltd.
60D7E31,Elap s.r.l.
04714BB,"DIGIBEST TECHNOLOGY CO., LTD."
04714BC,KittyHawk Corporation
1CC0E17,"SHENZHEN KINSTONE D&T DEVELOP CO.,LTD"
08ED027,Eleven Engineering Incorporated
08ED022,TES Touch Embedded Solutions Inc.
98AAFCB,Resonant Systems Inc.
98AAFC2,"Shenzhen UniStrong Science & Technology Co., Ltd"
98AAFCA,"SENKO Co.,Ltd."
08ED028,"HANTAS CO., LTD."
144FD74,Red Technology Limited
144FD73,"Qingdao Wodatong Electronics Co., Ltd."
144FD7A,Unirobot Corporation
A411636,"Beijing XiaoRui Technology Co., Ltd"
1CA0D32,"NovTech, Inc."
40F385B,URMET Home & Building Solutions Pty Ltd
40F3851,Johnson Matthey
8CC8F45,"Beijing KXWELL Technology CO., LTD "
40F385C,Clixxo Broadband Private Limited
50A4D0C,"Beijing YangLian Networks Technology co., LTD"
8CC8F4D,"Beijing Xinxunxintong Eletronics Co.,Ltd"
8CC8F4B,"PTYPE Co., LTD."
50A4D03,"Guangzhou Hysoon Electronic Co., Ltd."
3.40E+08,"Harbin Yantuo Science and Technology Development Co., Ltd"
40ED98D,"Hangzhou GANX Technology Co.,Ltd."
40ED989,TeraTron GmbH
40ED98E,BORDA TECHNOLOGY
500B913,EWIN TECHNOLOGY LIMITED
500B916,Security Alarms & Co. S.A.
A4580F7,"Changsha Tai Hui Network Technology Co.,Ltd"
A4580FB,ABB AB PGHV
A4580F3,Engineered SA
7CCBE2D,optilink networks pvt ltd
